State,Year,Quarter,Brands,Count,Percentage,S.no
tamil-nadu,2020,4,Vivo,2971084,0.193460352,5920
tamil-nadu,2020,4,Samsung,2918795,0.190055586,5921
tamil-nadu,2020,4,Oppo,1665487,0.108447187,5922
tamil-nadu,2020,4,Realme,690401,0.044955047,5923
tamil-nadu,2020,4,Motorola,503120,0.032760357,5924
tamil-nadu,2020,4,Huawei,497653,0.032404377,5925
tamil-nadu,2020,4,Apple,417632,0.027193857,5926
tamil-nadu,2020,4,Lenovo,385136,0.0250779,5927
tamil-nadu,2020,4,OnePlus,347722,0.022641709,5928
tamil-nadu,2020,4,Others,1364925,0.088876273,5929
tamil-nadu,2021,1,Xiaomi,3887022,0.233698888,5930
tamil-nadu,2021,1,Vivo,3309321,0.198965851,5931
tamil-nadu,2021,1,Samsung,3143951,0.189023333,5932
tamil-nadu,2021,1,Oppo,1825392,0.109747792,5933
tamil-nadu,2021,1,Realme,782154,0.047025337,5934
tamil-nadu,2021,1,Huawei,522223,0.031397542,5935
tamil-nadu,2021,1,Motorola,518191,0.031155126,5936
tamil-nadu,2021,1,Apple,449432,0.027021138,5937
tamil-nadu,2021,1,Lenovo,389630,0.023425671,5938
tamil-nadu,2021,1,OnePlus,369966,0.022243415,5939
tamil-nadu,2021,1,Others,1435326,0.086295907,5940
tamil-nadu,2021,2,Xiaomi,4159447,0.233617186,5941
tamil-nadu,2021,2,Vivo,3648711,0.204931472,5942
tamil-nadu,2021,2,Samsung,3335419,0.187335288,5943
tamil-nadu,2021,2,Oppo,1982731,0.111360966,5944
tamil-nadu,2021,2,Realme,924040,0.051899117,5945
tamil-nadu,2021,2,Huawei,515007,0.028925597,5946
tamil-nadu,2021,2,Motorola,513680,0.028851065,5947
tamil-nadu,2021,2,Apple,481336,0.02703445,5948
tamil-nadu,2021,2,OnePlus,400480,0.022493137,5949
tamil-nadu,2021,2,Lenovo,375748,0.021104053,5950
tamil-nadu,2021,2,Others,1467943,0.08244767,5951
tamil-nadu,2021,3,Xiaomi,4464525,0.233409437,5952
tamil-nadu,2021,3,Vivo,4059800,0.212250045,5953
tamil-nadu,2021,3,Samsung,3487967,0.182354094,5954
tamil-nadu,2021,3,Oppo,2182951,0.114126668,5955
tamil-nadu,2021,3,Realme,1086229,0.056789042,5956
tamil-nadu,2021,3,Apple,516731,0.027015168,5957
tamil-nadu,2021,3,Huawei,514394,0.026892987,5958
tamil-nadu,2021,3,Motorola,504404,0.026370701,5959
tamil-nadu,2021,3,OnePlus,454175,0.023744683,5960
tamil-nadu,2021,3,Lenovo,358008,0.018716985,5961
tamil-nadu,2021,3,Others,1498256,0.07833019,5962
tamil-nadu,2021,4,Xiaomi,4737458,0.231851665,5963
tamil-nadu,2021,4,Vivo,4457962,0.218173103,5964
tamil-nadu,2021,4,Samsung,3636646,0.177977817,5965
tamil-nadu,2021,4,Oppo,2390692,0.117000704,5966
tamil-nadu,2021,4,Realme,1288203,0.063044783,5967
tamil-nadu,2021,4,Apple,575168,0.028148779,5968
tamil-nadu,2021,4,OnePlus,507178,0.024821342,5969
tamil-nadu,2021,4,Motorola,501002,0.024519088,5970
tamil-nadu,2021,4,Huawei,493892,0.024171124,5971
tamil-nadu,2021,4,Lenovo,336045,0.016446076,5972
tamil-nadu,2021,4,Others,1508896,0.07384552,5973
tamil-nadu,2022,1,Xiaomi,4978558,0.229775853,5974
tamil-nadu,2022,1,Vivo,4823657,0.222626693,5975
tamil-nadu,2022,1,Samsung,3775700,0.174260235,5976
tamil-nadu,2022,1,Oppo,2599406,0.119970628,5977
tamil-nadu,2022,1,Realme,1468106,0.067757633,5978
tamil-nadu,2022,1,Apple,624113,0.028804746,5979
tamil-nadu,2022,1,OnePlus,549762,0.025373217,5980
tamil-nadu,2022,1,Motorola,495397,0.022864104,5981
tamil-nadu,2022,1,Huawei,485896,0.022425604,5982
tamil-nadu,2022,1,Lenovo,331152,0.015283689,5983
tamil-nadu,2022,1,Others,1535273,0.070857598,5984
telangana,2018,1,Xiaomi,853570,0.25744369,5985
telangana,2018,1,Samsung,678688,0.204697849,5986
telangana,2018,1,Vivo,417290,0.125858075,5987
telangana,2018,1,Oppo,277450,0.083681188,5988
telangana,2018,1,Apple,182270,0.054974122,5989
telangana,2018,1,Realme,177539,0.053547214,5990
telangana,2018,1,OnePlus,158075,0.047676712,5991
telangana,2018,1,Motorola,139364,0.042033322,5992
telangana,2018,1,Lenovo,82558,0.024900168,5993
telangana,2018,1,Huawei,73584,0.022193536,5994
telangana,2018,1,Others,275172,0.082994125,5995
telangana,2018,2,Xiaomi,1108404,0.260181709,5996
telangana,2018,2,Samsung,871232,0.204509033,5997
telangana,2018,2,Vivo,561687,0.131847849,5998
telangana,2018,2,Oppo,365785,0.085862706,5999
telangana,2018,2,Apple,224531,0.052705385,6000
telangana,2018,2,Realme,222301,0.052181925,6001
telangana,2018,2,OnePlus,189797,0.044552084,6002
telangana,2018,2,Motorola,175188,0.041122834,6003
telangana,2018,2,Lenovo,101575,0.023843253,6004
telangana,2018,2,Huawei,95658,0.022454323,6005
telangana,2018,2,Others,343957,0.0807389,6006
telangana,2018,3,Xiaomi,1348603,0.262450664,6007
telangana,2018,3,Samsung,1041937,0.202770613,6008
telangana,2018,3,Vivo,716573,0.139451758,6009
telangana,2018,3,Oppo,453686,0.088291508,6010
telangana,2018,3,Realme,269111,0.052371499,6011
telangana,2018,3,Apple,260670,0.050728802,6012
telangana,2018,3,OnePlus,219364,0.042690271,6013
telangana,2018,3,Motorola,202270,0.03936362,6014
telangana,2018,3,Huawei,119275,0.023212022,6015
telangana,2018,3,Lenovo,111557,0.021710028,6016
telangana,2018,3,Others,395455,0.076959214,6017
telangana,2018,4,Xiaomi,1714433,0.262560074,6018
telangana,2018,4,Samsung,1327932,0.20336865,6019
telangana,2018,4,Vivo,960056,0.147029586,6020
telangana,2018,4,Oppo,598550,0.091666068,6021
telangana,2018,4,Realme,334552,0.051235597,6022
telangana,2018,4,Apple,322702,0.049420806,6023
telangana,2018,4,OnePlus,263159,0.040301981,6024
telangana,2018,4,Motorola,244632,0.037464629,6025
telangana,2018,4,Huawei,155797,0.023859825,6026
telangana,2018,4,Lenovo,133090,0.020382319,6027
telangana,2018,4,Others,474776,0.072710466,6028
telangana,2019,1,Xiaomi,2087604,0.262149013,6029
telangana,2019,1,Samsung,1634479,0.205248244,6030
telangana,2019,1,Vivo,1219194,0.1530992,6031
telangana,2019,1,Oppo,755440,0.094863705,6032
telangana,2019,1,Realme,397059,0.04986033,6033
telangana,2019,1,Apple,378217,0.047494263,6034
telangana,2019,1,OnePlus,299912,0.037661182,6035
telangana,2019,1,Motorola,283123,0.035552918,6036
telangana,2019,1,Huawei,194436,0.024416127,6037
telangana,2019,1,Lenovo,152688,0.01917366,6038
telangana,2019,1,Others,561273,0.070481357,6039
telangana,2019,2,Xiaomi,2369395,0.261927169,6040
telangana,2019,2,Samsung,1863266,0.205976626,6041
telangana,2019,2,Vivo,1423728,0.157387453,6042
telangana,2019,2,Oppo,875408,0.096772863,6043
telangana,2019,2,Realme,450187,0.049766378,6044
telangana,2019,2,Apple,419514,0.0463756,6045
telangana,2019,2,OnePlus,325344,0.035965482,6046
telangana,2019,2,Motorola,310478,0.034322105,6047
telangana,2019,2,Huawei,221025,0.024433432,6048
telangana,2019,2,Lenovo,167039,0.018465495,6049
telangana,2019,2,Others,620623,0.068607398,6050
telangana,2019,3,Xiaomi,2642719,0.26190021,6051
telangana,2019,3,Samsung,2076152,0.205751972,6052
telangana,2019,3,Vivo,1629927,0.161529933,6053
telangana,2019,3,Oppo,994066,0.098514482,6054
telangana,2019,3,Realme,510585,0.050600279,6055
telangana,2019,3,Apple,455573,0.045148449,6056
telangana,2019,3,OnePlus,348387,0.034526043,6057
telangana,2019,3,Motorola,331741,0.032876381,6058
telangana,2019,3,Huawei,248083,0.02458566,6059
telangana,2019,3,Lenovo,173098,0.017154454,6060
telangana,2019,3,Others,680226,0.067412136,6061
telangana,2019,4,Xiaomi,2941413,0.262141877,6062
telangana,2019,4,Samsung,2304661,0.205393857,6063
telangana,2019,4,Vivo,1854821,0.165303634,6064
telangana,2019,4,Oppo,1125257,0.100284109,6065
telangana,2019,4,Realme,586629,0.052281005,6066
telangana,2019,4,Apple,489029,0.043582788,6067
telangana,2019,4,OnePlus,368665,0.03285582,6068
telangana,2019,4,Motorola,355073,0.031644486,6069
telangana,2019,4,Huawei,275415,0.02454528,6070
telangana,2019,4,Lenovo,184229,0.016418686,6071
telangana,2019,4,Others,735499,0.065548459,6072
telangana,2020,1,Xiaomi,3226261,0.262151434,6073
telangana,2020,1,Samsung,2521157,0.20485786,6074
telangana,2020,1,Vivo,2072065,0.168366667,6075
telangana,2020,1,Oppo,1250747,0.101630066,6076
telangana,2020,1,Realme,664650,0.054006465,6077
telangana,2020,1,Apple,522627,0.042466316,6078
telangana,2020,1,OnePlus,385976,0.031362671,6079
telangana,2020,1,Motorola,375706,0.030528177,6080
telangana,2020,1,Huawei,300609,0.024426133,6081
telangana,2020,1,Lenovo,196655,0.015979299,6082
telangana,2020,1,Others,790407,0.064224912,6083
telangana,2020,2,Xiaomi,3507179,0.262156446,6084
telangana,2020,2,Samsung,2745328,0.20520921,6085
telangana,2020,2,Vivo,2282799,0.170635851,6086
telangana,2020,2,Oppo,1377106,0.102936638,6087
telangana,2020,2,Realme,738264,0.055184143,6088
telangana,2020,2,Apple,550940,0.041181951,6089
telangana,2020,2,Motorola,398637,0.029797526,6090
telangana,2020,2,OnePlus,397829,0.02973713,6091
telangana,2020,2,Huawei,325187,0.024307248,6092
telangana,2020,2,Lenovo,207266,0.015492827,6093
telangana,2020,2,Others,847656,0.063361033,6094
telangana,2020,3,Xiaomi,3810161,0.261133014,6095
telangana,2020,3,Samsung,2992702,0.205107683,6096
telangana,2020,3,Vivo,2542381,0.174244504,6097
telangana,2020,3,Oppo,1520230,0.104190412,6098
telangana,2020,3,Realme,832814,0.057077701,6099
telangana,2020,3,Apple,585533,0.040130062,6100
telangana,2020,3,Motorola,420978,0.028852128,6101
telangana,2020,3,OnePlus,415641,0.028486352,6102
telangana,2020,3,Huawei,349866,0.0239784,6103
telangana,2020,3,Lenovo,219113,0.015017118,6104
telangana,2020,3,Others,901463,0.061782626,6105
telangana,2020,4,Xiaomi,4150153,0.26056039,6106
telangana,2020,4,Samsung,3270596,0.20533888,6107
telangana,2020,4,Vivo,2805410,0.176132958,6108
telangana,2020,4,Oppo,1673541,0.105070463,6109
telangana,2020,4,Realme,943307,0.059223947,6110
telangana,2020,4,Apple,628903,0.039484619,6111
telangana,2020,4,Motorola,444416,0.027901913,6112
telangana,2020,4,OnePlus,436917,0.0274311,6113
telangana,2020,4,Huawei,376296,0.023625113,6114
telangana,2020,4,Lenovo,231688,0.014546142,6115
telangana,2020,4,Others,966570,0.060684475,6116
telangana,2021,1,Xiaomi,4458631,0.259992598,6117
telangana,2021,1,Samsung,3491284,0.203584463,6118
telangana,2021,1,Vivo,3089209,0.180138584,6119
telangana,2021,1,Oppo,1818686,0.106051588,6120
telangana,2021,1,Realme,1065087,0.06210757,6121
telangana,2021,1,Apple,674068,0.03930639,6122
telangana,2021,1,OnePlus,461518,0.026912131,6123
telangana,2021,1,Motorola,454264,0.026489135,6124
telangana,2021,1,Huawei,393000,0.022916696,6125
telangana,2021,1,Lenovo,233554,0.013619048,6126
telangana,2021,1,Others,1009768,0.058881797,6127
telangana,2021,2,Xiaomi,4736356,0.25872,6128
telangana,2021,2,Samsung,3662257,0.200048124,6129
telangana,2021,2,Vivo,3396906,0.185553519,6130
telangana,2021,2,Oppo,1971737,0.107704699,6131
telangana,2021,2,Realme,1259720,0.068811288,6132
telangana,2021,2,Apple,719281,0.039290201,6133
telangana,2021,2,OnePlus,508619,0.027782943,6134
telangana,2021,2,Motorola,442262,0.02415824,6135
telangana,2021,2,Huawei,380961,0.020809717,6136
telangana,2021,2,Lenovo,219429,0.011986149,6137
telangana,2021,2,Others,1009352,0.055135119,6138
telangana,2021,3,Xiaomi,5040723,0.256979432,6139
telangana,2021,3,Vivo,3776315,0.192519066,6140
telangana,2021,3,Samsung,3769093,0.192150884,6141
telangana,2021,3,Oppo,2168812,0.110567487,6142
telangana,2021,3,Realme,1483670,0.07563849,6143
telangana,2021,3,Apple,767224,0.039113593,6144
telangana,2021,3,OnePlus,590963,0.030127689,6145
telangana,2021,3,Motorola,426789,0.021757989,6146
telangana,2021,3,Huawei,374748,0.019104904,6147
telangana,2021,3,Lenovo,204439,0.010422437,6148
telangana,2021,3,Others,1012502,0.05161803,6149
telangana,2021,4,Xiaomi,5285587,0.252685519,6150
telangana,2021,4,Vivo,4135644,0.197710747,6151
telangana,2021,4,Samsung,3885608,0.185757396,6152
telangana,2021,4,Oppo,2358132,0.112734084,6153
telangana,2021,4,Realme,1759654,0.084122934,6154
telangana,2021,4,Apple,856106,0.040927448,6155
telangana,2021,4,OnePlus,676556,0.032343788,6156
telangana,2021,4,Motorola,415921,0.019883736,6157
telangana,2021,4,Huawei,353829,0.016915333,6158
telangana,2021,4,Lenovo,187416,0.008959707,6159
telangana,2021,4,Others,1003196,0.047959309,6160
telangana,2022,1,Xiaomi,5509008,0.248706808,6161
telangana,2022,1,Vivo,4471684,0.201876318,6162
telangana,2022,1,Samsung,4003841,0.180755322,6163
telangana,2022,1,Oppo,2540306,0.114683332,6164
telangana,2022,1,Realme,1999746,0.090279492,6165
telangana,2022,1,Apple,930638,0.042014099,6166
telangana,2022,1,OnePlus,746766,0.033713109,6167
telangana,2022,1,Motorola,406265,0.018341028,6168
telangana,2022,1,Huawei,344744,0.015563633,6169
telangana,2022,1,Lenovo,183434,0.008281216,6170
telangana,2022,1,Others,1014180,0.045785642,6171
tripura,2018,1,Xiaomi,14040,0.254546114,6172
tripura,2018,1,Samsung,11668,0.211541599,6173
tripura,2018,1,Oppo,5778,0.104755516,6174
tripura,2018,1,Vivo,4197,0.076091883,6175
tripura,2018,1,Realme,3865,0.070072702,6176
tripura,2018,1,Gionee,1686,0.03056729,6177
tripura,2018,1,Lenovo,1576,0.028572983,6178
tripura,2018,1,Micromax,1432,0.025962253,6179
tripura,2018,1,Asus,1416,0.025672172,6180
tripura,2018,1,Motorola,1394,0.025273311,6181
tripura,2018,1,Others,8105,0.146944178,6182
tripura,2018,2,Xiaomi,21258,0.254986866,6183
tripura,2018,2,Samsung,17945,0.215247874,6184
tripura,2018,2,Oppo,8953,0.107390037,6185
tripura,2018,2,Vivo,6822,0.081828977,6186
tripura,2018,2,Realme,5784,0.069378306,6187
tripura,2018,2,Gionee,2373,0.028463817,6188
tripura,2018,2,Lenovo,2240,0.0268685,6189
tripura,2018,2,Micromax,2200,0.026388706,6190
tripura,2018,2,Asus,2053,0.02462546,6191
tripura,2018,2,Motorola,1988,0.023845794,6192
tripura,2018,2,Others,11753,0.140975662,6193
tripura,2018,3,Xiaomi,29627,0.253495217,6194
tripura,2018,3,Samsung,25764,0.220442528,6195
tripura,2018,3,Oppo,12899,0.11036672,6196
tripura,2018,3,Vivo,10186,0.087153687,6197
tripura,2018,3,Realme,8049,0.068869038,6198
tripura,2018,3,Gionee,3116,0.026661191,6199
tripura,2018,3,Micromax,2824,0.024162774,6200
tripura,2018,3,Asus,2817,0.02410288,6201
tripura,2018,3,Lenovo,2778,0.023769187,6202
tripura,2018,3,Motorola,2735,0.02340127,6203
tripura,2018,3,Others,16079,0.137575509,6204
tripura,2018,4,Xiaomi,38347,0.250200633,6205
tripura,2018,4,Samsung,35132,0.229223893,6206
tripura,2018,4,Oppo,17942,0.117065214,6207
tripura,2018,4,Vivo,14242,0.09292402,6208
tripura,2018,4,Realme,10556,0.068874172,6209
tripura,2018,4,Asus,3636,0.023723616,6210
tripura,2018,4,Lenovo,3586,0.023397384,6211
tripura,2018,4,Gionee,3584,0.023384334,6212
tripura,2018,4,Motorola,3428,0.022366489,6213
tripura,2018,4,Micromax,3415,0.022281669,6214
tripura,2018,4,Others,19397,0.126558575,6215
tripura,2019,1,Xiaomi,46096,0.251541576,6216
tripura,2019,1,Samsung,42367,0.231192771,6217
tripura,2019,1,Oppo,22197,0.12112696,6218
tripura,2019,1,Vivo,17880,0.097569494,6219
tripura,2019,1,Realme,12553,0.068500551,6220
tripura,2019,1,Asus,4231,0.023088173,6221
tripura,2019,1,Gionee,4052,0.022111386,6222
tripura,2019,1,Lenovo,3967,0.021647549,6223
tripura,2019,1,Motorola,3844,0.02097635,6224
tripura,2019,1,Micromax,3800,0.020736246,6225
tripura,2019,1,Others,22267,0.121508944,6226
tripura,2019,2,Xiaomi,54603,0.250882175,6227
tripura,2019,2,Samsung,51075,0.234672217,6228
tripura,2019,2,Oppo,27375,0.125778795,6229
tripura,2019,2,Vivo,22017,0.101160611,6230
tripura,2019,2,Realme,14896,0.068442043,6231
tripura,2019,2,Asus,4919,0.022601128,6232
tripura,2019,2,Gionee,4636,0.02130084,6233
tripura,2019,2,Lenovo,4490,0.02063002,6234
tripura,2019,2,Motorola,4321,0.019853522,6235
tripura,2019,2,Micromax,4165,0.019136755,6236
tripura,2019,2,Others,25147,0.115541894,6237
tripura,2019,3,Xiaomi,61894,0.252159246,6238
tripura,2019,3,Samsung,57464,0.234111205,6239
tripura,2019,3,Oppo,31453,0.128141092,6240
tripura,2019,3,Vivo,25583,0.104226419,6241
tripura,2019,3,Realme,17453,0.071104393,6242
tripura,2019,3,Asus,5603,0.022826902,6243
tripura,2019,3,Gionee,4975,0.020268398,6244
tripura,2019,3,Motorola,4535,0.018475816,6245
tripura,2019,3,Micromax,4461,0.018174337,6246
tripura,2019,3,Lenovo,4420,0.018007301,6247
tripura,2019,3,Others,27615,0.112504889,6248
tripura,2019,4,Xiaomi,68653,0.252124511,6249
tripura,2019,4,Samsung,63478,0.233119597,6250
tripura,2019,4,Oppo,35779,0.131396485,6251
tripura,2019,4,Vivo,29148,0.107044488,6252
tripura,2019,4,Realme,20529,0.075391666,6253
tripura,2019,4,Asus,5562,0.020426151,6254
tripura,2019,4,Gionee,5248,0.019273002,6255
tripura,2019,4,Motorola,4789,0.017587349,6256
tripura,2019,4,Lenovo,4722,0.017341295,6257
tripura,2019,4,Micromax,4708,0.017289881,6258
tripura,2019,4,Others,29682,0.109005575,6259
tripura,2020,1,Xiaomi,75081,0.250301705,6260
tripura,2020,1,Samsung,69532,0.231802695,6261
tripura,2020,1,Oppo,40260,0.134217001,6262
tripura,2020,1,Vivo,33266,0.110900714,6263
tripura,2020,1,Realme,23927,0.07976677,6264
tripura,2020,1,Asus,6050,0.020169221,6265
tripura,2020,1,Gionee,5095,0.016985485,6266
tripura,2020,1,Motorola,5014,0.016715451,6267
tripura,2020,1,Lenovo,5012,0.016708783,6268
tripura,2020,1,Micromax,4634,0.015448623,6269
tripura,2020,1,Others,32091,0.106983551,6270
tripura,2020,2,Xiaomi,83763,0.248801483,6271
tripura,2020,2,Samsung,77685,0.230747982,6272
tripura,2020,2,Oppo,46283,0.13747453,6273
tripura,2020,2,Vivo,38364,0.113952701,6274
tripura,2020,2,Realme,28326,0.0841368,6275
tripura,2020,2,Asus,6561,0.019488157,6276
tripura,2020,2,Gionee,5452,0.016194091,6277
tripura,2020,2,Motorola,5344,0.015873299,6278
tripura,2020,2,Lenovo,5242,0.015570328,6279
tripura,2020,2,Huawei,5008,0.014875277,6280
tripura,2020,2,Others,34638,0.102885352,6281
tripura,2020,3,Xiaomi,93468,0.248102758,6282
tripura,2020,3,Samsung,86403,0.229349324,6283
tripura,2020,3,Oppo,52607,0.139640752,6284
tripura,2020,3,Vivo,44208,0.117346329,6285
tripura,2020,3,Realme,33649,0.089318373,6286
tripura,2020,3,Asus,7020,0.018633986,6287
tripura,2020,3,Motorola,5686,0.015092997,6288
tripura,2020,3,Gionee,5652,0.015002747,6289
tripura,2020,3,Lenovo,5550,0.014731997,6290
tripura,2020,3,Huawei,5432,0.014418776,6291
tripura,2020,3,Others,37056,0.098361961,6292
tripura,2020,4,Xiaomi,101066,0.247038694,6293
tripura,2020,4,Samsung,93412,0.228329789,6294
tripura,2020,4,Oppo,57851,0.141406957,6295
tripura,2020,4,Vivo,48775,0.119222214,6296
tripura,2020,4,Realme,38173,0.093307423,6297
tripura,2020,4,Asus,7328,0.017912053,6298
tripura,2020,4,Motorola,5862,0.014328665,6299
tripura,2020,4,Gionee,5805,0.014189338,6300
tripura,2020,4,Huawei,5778,0.014123341,6301
tripura,2020,4,Lenovo,5769,0.014101342,6302
tripura,2020,4,Others,39291,0.096040185,6303
tripura,2021,1,Xiaomi,108575,0.246965672,6304
tripura,2021,1,Samsung,99168,0.225568425,6305
tripura,2021,1,Oppo,62419,0.141978819,6306
tripura,2021,1,Vivo,53698,0.122141954,6307
tripura,2021,1,Realme,42622,0.096948385,6308
tripura,2021,1,Asus,8143,0.018522141,6309
tripura,2021,1,Huawei,6052,0.013765934,6310
tripura,2021,1,Motorola,5947,0.0135271,6311
tripura,2021,1,Gionee,5872,0.013356504,6312
tripura,2021,1,Lenovo,5785,0.013158613,6313
tripura,2021,1,Others,41355,0.094066455,6314
tripura,2021,2,Xiaomi,116546,0.246839478,6315
tripura,2021,2,Samsung,104057,0.220388306,6316
tripura,2021,2,Oppo,66970,0.141839616,6317
tripura,2021,2,Vivo,58517,0.123936521,6318
tripura,2021,2,Realme,50025,0.105950825,6319
tripura,2021,2,Asus,7942,0.016820819,6320
tripura,2021,2,Motorola,5999,0.012705627,6321
tripura,2021,2,Huawei,5937,0.012574314,6322
tripura,2021,2,Lava,5937,0.012574314,6323
tripura,2021,2,Gionee,5794,0.012271446,6324
tripura,2021,2,Others,44429,0.094098735,6325
tripura,2021,3,Xiaomi,126117,0.247322666,6326
tripura,2021,3,Samsung,107662,0.211131354,6327
tripura,2021,3,Oppo,72865,0.142892442,6328
tripura,2021,3,Vivo,64797,0.127070631,6329
tripura,2021,3,Realme,58578,0.114874816,6330
tripura,2021,3,Asus,7665,0.015031504,6331
tripura,2021,3,Huawei,6499,0.012744912,6332
tripura,2021,3,Gionee,6096,0.011954605,6333
tripura,2021,3,Lava,6044,0.01185263,6334
tripura,2021,3,Motorola,6025,0.01181537,6335
tripura,2021,3,Others,47581,0.093309069,6336
tripura,2021,4,Xiaomi,135695,0.248392801,6337
tripura,2021,4,Samsung,110734,0.20270112,6338
tripura,2021,4,Oppo,77764,0.142348781,6339
tripura,2021,4,Vivo,69926,0.128001142,6340
tripura,2021,4,Realme,68822,0.125980245,6341
tripura,2021,4,Asus,7552,0.013824109,6342
tripura,2021,4,Huawei,6396,0.011708024,6343
tripura,2021,4,Motorola,6315,0.011559752,6344
tripura,2021,4,Lava,6023,0.011025239,6345
tripura,2021,4,Gionee,5955,0.010900764,6346
tripura,2021,4,Others,51110,0.093558024,6347
tripura,2022,1,Xiaomi,143599,0.246681119,6348
tripura,2022,1,Samsung,114250,0.196264026,6349
tripura,2022,1,Oppo,83468,0.143385258,6350
tripura,2022,1,Realme,78396,0.134672338,6351
tripura,2022,1,Vivo,74834,0.128553367,6352
tripura,2022,1,Asus,7367,0.012655379,6353
tripura,2022,1,Huawei,6576,0.011296562,6354
tripura,2022,1,Tecno,6411,0.011013117,6355
tripura,2022,1,Infinix,6357,0.010920354,6356
tripura,2022,1,Motorola,6335,0.010882561,6357
tripura,2022,1,Others,54531,0.093675918,6358
uttar-pradesh,2018,1,Xiaomi,1164619,0.248094797,6359
uttar-pradesh,2018,1,Samsung,939725,0.200186398,6360
uttar-pradesh,2018,1,Vivo,564062,0.120160196,6361
uttar-pradesh,2018,1,Oppo,459877,0.097966022,6362
uttar-pradesh,2018,1,Realme,267660,0.057018693,6363
uttar-pradesh,2018,1,Motorola,138769,0.029561485,6364
uttar-pradesh,2018,1,Apple,135698,0.02890728,6365
uttar-pradesh,2018,1,Lenovo,117510,0.025032753,6366
uttar-pradesh,2018,1,Micromax,101657,0.021655643,6367
uttar-pradesh,2018,1,OnePlus,98788,0.021044469,6368
uttar-pradesh,2018,1,Others,705885,0.150372264,6369
uttar-pradesh,2018,2,Xiaomi,1635001,0.253781497,6370
uttar-pradesh,2018,2,Samsung,1274460,0.197819064,6371
uttar-pradesh,2018,2,Vivo,805993,0.125104578,6372
uttar-pradesh,2018,2,Oppo,646104,0.100286936,6373
uttar-pradesh,2018,2,Realme,361159,0.056058358,6374
uttar-pradesh,2018,2,Motorola,182857,0.028382688,6375
uttar-pradesh,2018,2,Apple,172868,0.026832216,6376
uttar-pradesh,2018,2,Lenovo,153765,0.023867087,6377
uttar-pradesh,2018,2,Micromax,137630,0.021362646,6378
uttar-pradesh,2018,2,OnePlus,120867,0.018760728,6379
uttar-pradesh,2018,2,Others,951850,0.147744202,6380
uttar-pradesh,2018,3,Xiaomi,2102198,0.259643354,6381
uttar-pradesh,2018,3,Samsung,1597902,0.197357544,6382
uttar-pradesh,2018,3,Vivo,1066448,0.131717438,6383
uttar-pradesh,2018,3,Oppo,835148,0.103149479,6384
uttar-pradesh,2018,3,Realme,453507,0.056012839,6385
uttar-pradesh,2018,3,Motorola,220372,0.027218238,6386
uttar-pradesh,2018,3,Apple,206198,0.025467601,6387
uttar-pradesh,2018,3,Lenovo,174787,0.021588015,6388
uttar-pradesh,2018,3,Micromax,147660,0.018237548,6389
uttar-pradesh,2018,3,Huawei,144657,0.017866647,6390
uttar-pradesh,2018,3,Others,1147606,0.141741297,6391
uttar-pradesh,2018,4,Xiaomi,2709697,0.262009905,6392
uttar-pradesh,2018,4,Samsung,2031840,0.196465584,6393
uttar-pradesh,2018,4,Vivo,1430827,0.138351574,6394
uttar-pradesh,2018,4,Oppo,1108153,0.107151118,6395
uttar-pradesh,2018,4,Realme,574980,0.05559679,6396
uttar-pradesh,2018,4,Motorola,268317,0.025944492,6397
uttar-pradesh,2018,4,Apple,252995,0.024462955,6398
uttar-pradesh,2018,4,Lenovo,213292,0.020623936,6399
uttar-pradesh,2018,4,Huawei,190126,0.018383936,6400
uttar-pradesh,2018,4,Micromax,172058,0.016636879,6401
uttar-pradesh,2018,4,Others,1389679,0.134372833,6402
uttar-pradesh,2019,1,Xiaomi,3280805,0.263335281,6403
uttar-pradesh,2019,1,Samsung,2437713,0.195664125,6404
uttar-pradesh,2019,1,Vivo,1788502,0.143554913,6405
uttar-pradesh,2019,1,Oppo,1383225,0.111025174,6406
uttar-pradesh,2019,1,Realme,691671,0.055517282,6407
uttar-pradesh,2019,1,Motorola,304547,0.024444601,6408
uttar-pradesh,2019,1,Apple,291356,0.02338582,6409
uttar-pradesh,2019,1,Lenovo,239614,0.019232725,6410
uttar-pradesh,2019,1,Huawei,238494,0.019142828,6411
uttar-pradesh,2019,1,Micromax,193730,0.015549825,6412
uttar-pradesh,2019,1,Others,1609004,0.129147426,6413
uttar-pradesh,2019,2,Xiaomi,3793613,0.264984669,6414
uttar-pradesh,2019,2,Samsung,2800147,0.195590859,6415
uttar-pradesh,2019,2,Vivo,2108136,0.147253745,6416
uttar-pradesh,2019,2,Oppo,1629815,0.113842922,6417
uttar-pradesh,2019,2,Realme,799307,0.055831763,6418
uttar-pradesh,2019,2,Motorola,337246,0.023556704,6419
uttar-pradesh,2019,2,Apple,326624,0.022814755,6420
uttar-pradesh,2019,2,Huawei,277343,0.019372467,6421
uttar-pradesh,2019,2,Lenovo,265048,0.018513659,6422
uttar-pradesh,2019,2,OnePlus,204119,0.014257755,6423
uttar-pradesh,2019,2,Others,1774951,0.123980702,6424
uttar-pradesh,2019,3,Xiaomi,4276054,0.266510361,6425
uttar-pradesh,2019,3,Samsung,3115702,0.194189985,6426
uttar-pradesh,2019,3,Vivo,2426158,0.151213302,6427
uttar-pradesh,2019,3,Oppo,1858877,0.115856811,6428
uttar-pradesh,2019,3,Realme,927058,0.057780038,6429
