State,District,Year,Quarter,RegisteredUser,Appopens,S.no
haryana,charkhi dadri district,2018,3,24373,0,3835
haryana,ambala district,2018,3,92472,0,3836
haryana,rewari district,2018,3,138368,0,3837
haryana,panchkula district,2018,3,71245,0,3838
haryana,bhiwani district,2018,3,92291,0,3839
haryana,sirsa district,2018,3,109165,0,3840
haryana,mewat district,2018,3,53421,0,3841
haryana,panipat district,2018,3,124290,0,3842
haryana,gurugram district,2018,3,767369,0,3843
haryana,kaithal district,2018,3,68422,0,3844
haryana,kurukshetra district,2018,3,80097,0,3845
haryana,jhajjar district,2018,3,90220,0,3846
haryana,yamunanagar district,2018,4,94449,0,3847
haryana,sonipat district,2018,4,165599,0,3848
haryana,jind district,2018,4,103156,0,3849
haryana,rohtak district,2018,4,124365,0,3850
haryana,faridabad district,2018,4,521996,0,3851
haryana,mahendragarh district,2018,4,91223,0,3852
haryana,hisar district,2018,4,210671,0,3853
haryana,karnal district,2018,4,149062,0,3854
haryana,fatehabad district,2018,4,88259,0,3855
haryana,palwal district,2018,4,113042,0,3856
haryana,charkhi dadri district,2018,4,29865,0,3857
haryana,ambala district,2018,4,114192,0,3858
haryana,rewari district,2018,4,172035,0,3859
haryana,panchkula district,2018,4,88703,0,3860
haryana,bhiwani district,2018,4,111607,0,3861
haryana,sirsa district,2018,4,127874,0,3862
haryana,mewat district,2018,4,71400,0,3863
haryana,panipat district,2018,4,153137,0,3864
haryana,gurugram district,2018,4,967781,0,3865
haryana,kaithal district,2018,4,82556,0,3866
haryana,kurukshetra district,2018,4,97619,0,3867
haryana,jhajjar district,2018,4,114488,0,3868
haryana,yamunanagar district,2019,1,111935,0,3869
haryana,sonipat district,2019,1,199593,0,3870
haryana,jind district,2019,1,121923,0,3871
haryana,rohtak district,2019,1,147392,0,3872
haryana,faridabad district,2019,1,634024,0,3873
haryana,mahendragarh district,2019,1,109746,0,3874
haryana,hisar district,2019,1,245236,0,3875
haryana,karnal district,2019,1,177042,0,3876
haryana,fatehabad district,2019,1,101001,0,3877
haryana,palwal district,2019,1,141953,0,3878
haryana,charkhi dadri district,2019,1,35788,0,3879
haryana,ambala district,2019,1,136012,0,3880
haryana,rewari district,2019,1,207051,0,3881
haryana,panchkula district,2019,1,105044,0,3882
haryana,bhiwani district,2019,1,132014,0,3883
haryana,sirsa district,2019,1,146936,0,3884
haryana,mewat district,2019,1,92292,0,3885
haryana,panipat district,2019,1,181548,0,3886
haryana,gurugram district,2019,1,1159832,0,3887
haryana,kaithal district,2019,1,97311,0,3888
haryana,kurukshetra district,2019,1,115295,0,3889
haryana,jhajjar district,2019,1,139799,0,3890
haryana,yamunanagar district,2019,2,128212,541843,3891
haryana,sonipat district,2019,2,230883,1176456,3892
haryana,jind district,2019,2,138962,624097,3893
haryana,rohtak district,2019,2,169372,827978,3894
haryana,faridabad district,2019,2,716593,4975626,3895
haryana,mahendragarh district,2019,2,127605,682663,3896
haryana,hisar district,2019,2,277720,1298714,3897
haryana,karnal district,2019,2,204255,977665,3898
haryana,fatehabad district,2019,2,112543,417161,3899
haryana,palwal district,2019,2,165665,1271969,3900
haryana,charkhi dadri district,2019,2,42051,203007,3901
haryana,ambala district,2019,2,157049,747656,3902
haryana,rewari district,2019,2,238349,1505304,3903
haryana,panchkula district,2019,2,120567,577037,3904
haryana,bhiwani district,2019,2,151200,716927,3905
haryana,sirsa district,2019,2,163468,625593,3906
haryana,mewat district,2019,2,111194,822428,3907
haryana,panipat district,2019,2,208172,984634,3908
haryana,gurugram district,2019,2,1307319,10860136,3909
haryana,kaithal district,2019,2,110900,506145,3910
haryana,kurukshetra district,2019,2,132749,672331,3911
haryana,jhajjar district,2019,2,163202,913825,3912
haryana,yamunanagar district,2019,3,143922,1889582,3913
haryana,sonipat district,2019,3,261554,4157560,3914
haryana,jind district,2019,3,154136,2080553,3915
haryana,rohtak district,2019,3,190137,2969017,3916
haryana,faridabad district,2019,3,792884,18337601,3917
haryana,mahendragarh district,2019,3,144934,2455148,3918
haryana,hisar district,2019,3,308179,4755964,3919
haryana,karnal district,2019,3,230603,3506469,3920
haryana,fatehabad district,2019,3,124153,1474393,3921
haryana,palwal district,2019,3,188217,4785385,3922
haryana,charkhi dadri district,2019,3,47499,677064,3923
haryana,ambala district,2019,3,176487,2649300,3924
haryana,rewari district,2019,3,266893,5491022,3925
haryana,panchkula district,2019,3,134405,2132209,3926
haryana,bhiwani district,2019,3,168827,2457872,3927
haryana,sirsa district,2019,3,179271,2162548,3928
haryana,mewat district,2019,3,129646,3067264,3929
haryana,panipat district,2019,3,235346,3503361,3930
haryana,gurugram district,2019,3,1447473,42024810,3931
haryana,kaithal district,2019,3,123358,1747400,3932
haryana,kurukshetra district,2019,3,150733,2685834,3933
haryana,jhajjar district,2019,3,185095,3322231,3934
haryana,yamunanagar district,2019,4,159678,2169534,3935
haryana,sonipat district,2019,4,291479,4952233,3936
haryana,jind district,2019,4,170946,2493137,3937
haryana,rohtak district,2019,4,209750,3382162,3938
haryana,faridabad district,2019,4,862595,19751979,3939
haryana,mahendragarh district,2019,4,162341,3111883,3940
haryana,hisar district,2019,4,339753,5504854,3941
haryana,karnal district,2019,4,255280,4087110,3942
haryana,fatehabad district,2019,4,137065,1761322,3943
haryana,palwal district,2019,4,209434,5450339,3944
haryana,charkhi dadri district,2019,4,52964,800762,3945
haryana,ambala district,2019,4,194413,3060152,3946
haryana,rewari district,2019,4,294161,6508677,3947
haryana,panchkula district,2019,4,147023,2349281,3948
haryana,bhiwani district,2019,4,187294,2966045,3949
haryana,sirsa district,2019,4,196540,2561179,3950
haryana,mewat district,2019,4,149894,3948045,3951
haryana,panipat district,2019,4,262435,4153408,3952
haryana,gurugram district,2019,4,1574240,48600028,3953
haryana,kaithal district,2019,4,136563,2021458,3954
haryana,kurukshetra district,2019,4,166454,3068604,3955
haryana,jhajjar district,2019,4,206377,4019696,3956
haryana,yamunanagar district,2020,1,178961,2625978,3957
haryana,sonipat district,2020,1,325111,5887001,3958
haryana,jind district,2020,1,190347,3049401,3959
haryana,rohtak district,2020,1,231317,3889336,3960
haryana,faridabad district,2020,1,935992,22162012,3961
haryana,mahendragarh district,2020,1,181158,3850212,3962
haryana,hisar district,2020,1,382469,6580784,3963
haryana,karnal district,2020,1,283270,4897515,3964
haryana,fatehabad district,2020,1,152969,2162924,3965
haryana,palwal district,2020,1,233542,6895425,3966
haryana,charkhi dadri district,2020,1,59348,1013262,3967
haryana,ambala district,2020,1,215379,3471937,3968
haryana,rewari district,2020,1,323001,7633507,3969
haryana,panchkula district,2020,1,160534,2591842,3970
haryana,bhiwani district,2020,1,208228,3705008,3971
haryana,sirsa district,2020,1,219623,3131069,3972
haryana,mewat district,2020,1,176392,5813427,3973
haryana,panipat district,2020,1,293916,4951364,3974
haryana,gurugram district,2020,1,1700505,52800456,3975
haryana,kaithal district,2020,1,151832,2465825,3976
haryana,kurukshetra district,2020,1,184817,3491337,3977
haryana,jhajjar district,2020,1,230059,4723846,3978
haryana,yamunanagar district,2020,2,200549,2852631,3979
haryana,sonipat district,2020,2,362890,6034006,3980
haryana,jind district,2020,2,211019,3507406,3981
haryana,rohtak district,2020,2,254647,3888145,3982
haryana,faridabad district,2020,2,1010271,20303296,3983
haryana,mahendragarh district,2020,2,203682,4935866,3984
haryana,hisar district,2020,2,417164,6757973,3985
haryana,karnal district,2020,2,313828,5052334,3986
haryana,fatehabad district,2020,2,168959,2383530,3987
haryana,palwal district,2020,2,259528,8071157,3988
haryana,charkhi dadri district,2020,2,67004,1335183,3989
haryana,ambala district,2020,2,239160,3519221,3990
haryana,rewari district,2020,2,354024,7867627,3991
haryana,panchkula district,2020,2,175646,2382444,3992
haryana,bhiwani district,2020,2,232402,4442225,3993
haryana,sirsa district,2020,2,242506,3333130,3994
haryana,mewat district,2020,2,205921,6897864,3995
haryana,panipat district,2020,2,324833,4902131,3996
haryana,gurugram district,2020,2,1809777,34179491,3997
haryana,kaithal district,2020,2,168699,2713693,3998
haryana,kurukshetra district,2020,2,203788,3228540,3999
haryana,jhajjar district,2020,2,256581,5062230,4000
haryana,yamunanagar district,2020,3,221375,3252209,4001
haryana,sonipat district,2020,3,402001,7704246,4002
haryana,jind district,2020,3,232549,3961859,4003
haryana,rohtak district,2020,3,280325,5088867,4004
haryana,faridabad district,2020,3,1094570,26881573,4005
haryana,mahendragarh district,2020,3,225580,5818789,4006
haryana,hisar district,2020,3,453910,8467943,4007
haryana,karnal district,2020,3,344289,6013147,4008
haryana,fatehabad district,2020,3,184755,2802419,4009
haryana,palwal district,2020,3,285223,9607743,4010
haryana,charkhi dadri district,2020,3,74479,1577462,4011
haryana,ambala district,2020,3,262146,4037143,4012
haryana,rewari district,2020,3,388025,10985340,4013
haryana,panchkula district,2020,3,191215,2948241,4014
haryana,bhiwani district,2020,3,255889,5174248,4015
haryana,sirsa district,2020,3,266572,3948058,4016
haryana,mewat district,2020,3,234889,8159589,4017
haryana,panipat district,2020,3,357830,6114120,4018
haryana,gurugram district,2020,3,1949331,52547158,4019
haryana,kaithal district,2020,3,185714,3114941,4020
haryana,kurukshetra district,2020,3,223297,3932294,4021
haryana,jhajjar district,2020,3,284852,6477380,4022
haryana,yamunanagar district,2020,4,242753,3843610,4023
haryana,sonipat district,2020,4,441088,9660561,4024
haryana,jind district,2020,4,254452,4761235,4025
haryana,rohtak district,2020,4,305922,6466541,4026
haryana,faridabad district,2020,4,1182635,32798951,4027
haryana,mahendragarh district,2020,4,245723,7015783,4028
haryana,hisar district,2020,4,490971,10488914,4029
haryana,karnal district,2020,4,374733,7240718,4030
haryana,fatehabad district,2020,4,200390,3430122,4031
haryana,palwal district,2020,4,310698,11415073,4032
haryana,charkhi dadri district,2020,4,81772,1927582,4033
haryana,ambala district,2020,4,285566,4789038,4034
haryana,rewari district,2020,4,421106,13482897,4035
haryana,panchkula district,2020,4,207622,3577436,4036
haryana,bhiwani district,2020,4,279824,6427240,4037
haryana,sirsa district,2020,4,289231,4751601,4038
haryana,mewat district,2020,4,260584,9795333,4039
haryana,panipat district,2020,4,391952,7475136,4040
haryana,gurugram district,2020,4,2104240,70303122,4041
haryana,kaithal district,2020,4,202911,3708370,4042
haryana,kurukshetra district,2020,4,242556,4668046,4043
haryana,jhajjar district,2020,4,313144,8073998,4044
haryana,yamunanagar district,2021,1,261709,4171624,4045
haryana,sonipat district,2021,1,475192,10259395,4046
haryana,jind district,2021,1,273932,4823696,4047
haryana,rohtak district,2021,1,329147,7034036,4048
haryana,faridabad district,2021,1,1272506,37824622,4049
haryana,mahendragarh district,2021,1,265121,7786463,4050
haryana,hisar district,2021,1,526528,11468230,4051
haryana,karnal district,2021,1,402850,7618470,4052
haryana,fatehabad district,2021,1,215301,3757518,4053
haryana,palwal district,2021,1,335048,12710006,4054
haryana,charkhi dadri district,2021,1,88122,2051877,4055
haryana,ambala district,2021,1,307153,5271257,4056
haryana,rewari district,2021,1,453500,14968730,4057
haryana,panchkula district,2021,1,223482,3991694,4058
haryana,bhiwani district,2021,1,301458,7059970,4059
haryana,sirsa district,2021,1,310911,5229914,4060
haryana,mewat district,2021,1,284058,12278997,4061
haryana,panipat district,2021,1,423131,8104365,4062
haryana,gurugram district,2021,1,2262589,83093025,4063
haryana,kaithal district,2021,1,218191,3635272,4064
haryana,kurukshetra district,2021,1,260673,5020980,4065
haryana,jhajjar district,2021,1,337303,8526542,4066
haryana,yamunanagar district,2021,2,280813,4140694,4067
haryana,sonipat district,2021,2,510058,10153797,4068
haryana,jind district,2021,2,294468,7018936,4069
haryana,rohtak district,2021,2,353305,8816570,4070
haryana,faridabad district,2021,2,1360855,25686092,4071
haryana,mahendragarh district,2021,2,285025,8913568,4072
haryana,hisar district,2021,2,564047,14537419,4073
haryana,karnal district,2021,2,432042,7763201,4074
haryana,fatehabad district,2021,2,231017,5402129,4075
haryana,palwal district,2021,2,359544,11460235,4076
haryana,charkhi dadri district,2021,2,94774,2819667,4077
haryana,ambala district,2021,2,329225,4503822,4078
haryana,rewari district,2021,2,485784,12365298,4079
haryana,panchkula district,2021,2,239170,3407070,4080
haryana,bhiwani district,2021,2,324156,12104870,4081
haryana,sirsa district,2021,2,334240,8146123,4082
haryana,mewat district,2021,2,305382,10933219,4083
haryana,panipat district,2021,2,454218,7391815,4084
haryana,gurugram district,2021,2,2416391,49280675,4085
haryana,kaithal district,2021,2,234468,5633716,4086
haryana,kurukshetra district,2021,2,279452,4734143,4087
haryana,jhajjar district,2021,2,362160,8839447,4088
haryana,yamunanagar district,2021,3,302286,4998805,4089
haryana,sonipat district,2021,3,549613,12651379,4090
haryana,jind district,2021,3,317982,8521357,4091
haryana,rohtak district,2021,3,380370,11569534,4092
haryana,faridabad district,2021,3,1459758,32146169,4093
haryana,mahendragarh district,2021,3,307779,10733157,4094
haryana,hisar district,2021,3,606513,18684922,4095
haryana,karnal district,2021,3,464990,9193645,4096
haryana,fatehabad district,2021,3,248955,6679659,4097
haryana,palwal district,2021,3,387557,13201677,4098
haryana,charkhi dadri district,2021,3,102606,3311432,4099
haryana,ambala district,2021,3,354017,5432997,4100
haryana,rewari district,2021,3,522734,15554432,4101
haryana,panchkula district,2021,3,256782,4337099,4102
haryana,bhiwani district,2021,3,350185,14908880,4103
haryana,sirsa district,2021,3,360856,10580592,4104
haryana,mewat district,2021,3,329621,13505368,4105
haryana,panipat district,2021,3,489226,9399532,4106
haryana,gurugram district,2021,3,2589324,68064580,4107
haryana,kaithal district,2021,3,253117,6616730,4108
haryana,kurukshetra district,2021,3,300453,5682024,4109
haryana,jhajjar district,2021,3,390612,11110135,4110
haryana,yamunanagar district,2021,4,323121,7741855,4111
haryana,sonipat district,2021,4,588700,17748673,4112
haryana,jind district,2021,4,340969,9085091,4113
haryana,rohtak district,2021,4,407245,11928009,4114
haryana,faridabad district,2021,4,1559756,57438537,4115
haryana,mahendragarh district,2021,4,330237,14734337,4116
haryana,hisar district,2021,4,648827,20705821,4117
haryana,karnal district,2021,4,497166,13403200,4118
haryana,fatehabad district,2021,4,266637,7084866,4119
haryana,palwal district,2021,4,415495,22420687,4120
haryana,charkhi dadri district,2021,4,110066,3868580,4121
haryana,ambala district,2021,4,378472,9013011,4122
haryana,rewari district,2021,4,559494,26198366,4123
haryana,panchkula district,2021,4,274389,6464220,4124
haryana,bhiwani district,2021,4,375910,13585473,4125
haryana,sirsa district,2021,4,386829,9891781,4126
haryana,mewat district,2021,4,354072,22238348,4127
haryana,panipat district,2021,4,523678,15114769,4128
haryana,gurugram district,2021,4,2764490,123086843,4129
haryana,kaithal district,2021,4,271182,6547748,4130
haryana,kurukshetra district,2021,4,320754,8758143,4131
haryana,jhajjar district,2021,4,418950,15118629,4132
haryana,yamunanagar district,2022,1,342886,5261303,4133
haryana,sonipat district,2022,1,626016,8614006,4134
haryana,jind district,2022,1,362830,10010350,4135
haryana,rohtak district,2022,1,432623,11550480,4136
haryana,faridabad district,2022,1,1654074,12225903,4137
haryana,mahendragarh district,2022,1,351808,9461334,4138
haryana,hisar district,2022,1,689980,21824961,4139
haryana,karnal district,2022,1,527415,8478743,4140
haryana,fatehabad district,2022,1,283380,9129258,4141
haryana,palwal district,2022,1,441872,7644104,4142
haryana,charkhi dadri district,2022,1,117471,3325337,4143
haryana,ambala district,2022,1,401530,4395015,4144
haryana,rewari district,2022,1,595001,7829983,4145
haryana,panchkula district,2022,1,290799,3228748,4146
haryana,bhiwani district,2022,1,400556,19969949,4147
haryana,sirsa district,2022,1,411238,15813675,4148
haryana,mewat district,2022,1,377036,8636382,4149
haryana,panipat district,2022,1,556104,6462976,4150
haryana,gurugram district,2022,1,2929873,21160321,4151
haryana,kaithal district,2022,1,288578,8668955,4152
haryana,kurukshetra district,2022,1,340030,4582898,4153
haryana,jhajjar district,2022,1,445888,8953786,4154
haryana,yamunanagar district,2022,2,361342,5857085,4155
haryana,sonipat district,2022,2,661278,9608898,4156
haryana,jind district,2022,2,383193,11763338,4157
haryana,rohtak district,2022,2,456537,13062506,4158
haryana,faridabad district,2022,2,1743764,11143884,4159
haryana,mahendragarh district,2022,2,371882,10155289,4160
haryana,hisar district,2022,2,727942,24324343,4161
haryana,karnal district,2022,2,555939,10255701,4162
haryana,fatehabad district,2022,2,299086,10991972,4163
haryana,palwal district,2022,2,466861,7794734,4164
haryana,charkhi dadri district,2022,2,124320,3924588,4165
haryana,ambala district,2022,2,423290,4495249,4166
haryana,rewari district,2022,2,628614,7294508,4167
haryana,panchkula district,2022,2,306460,3344274,4168
haryana,bhiwani district,2022,2,423595,23796359,4169
haryana,sirsa district,2022,2,434030,18578192,4170
haryana,mewat district,2022,2,398639,8071396,4171
haryana,panipat district,2022,2,587006,7013327,4172
haryana,gurugram district,2022,2,3088176,19332862,4173
haryana,kaithal district,2022,2,304645,10330268,4174
haryana,kurukshetra district,2022,2,358109,4842331,4175
haryana,jhajjar district,2022,2,471357,10110205,4176
haryana,yamunanagar district,2022,3,380160,6222538,4177
haryana,sonipat district,2022,3,697349,10573982,4178
haryana,jind district,2022,3,403750,14994759,4179
haryana,rohtak district,2022,3,481082,16106442,4180
haryana,faridabad district,2022,3,1837594,11212188,4181
haryana,mahendragarh district,2022,3,392798,11952432,4182
haryana,hisar district,2022,3,766206,29010891,4183
haryana,karnal district,2022,3,584928,11812886,4184
haryana,fatehabad district,2022,3,314613,12979626,4185
haryana,palwal district,2022,3,492837,7987566,4186
haryana,charkhi dadri district,2022,3,131203,4407641,4187
haryana,ambala district,2022,3,445403,5010389,4188
haryana,rewari district,2022,3,663418,7337609,4189
haryana,panchkula district,2022,3,322320,3767440,4190
haryana,bhiwani district,2022,3,446960,26192869,4191
haryana,sirsa district,2022,3,456583,22326785,4192
haryana,mewat district,2022,3,421283,9426354,4193
haryana,panipat district,2022,3,618937,8459279,4194
haryana,gurugram district,2022,3,3251792,18485432,4195
haryana,kaithal district,2022,3,320757,11770745,4196
haryana,kurukshetra district,2022,3,376380,5506672,4197
haryana,jhajjar district,2022,3,497580,9930636,4198
haryana,yamunanagar district,2022,4,397532,11485377,4199
haryana,sonipat district,2022,4,731324,23782013,4200
haryana,jind district,2022,4,422244,11891107,4201
haryana,rohtak district,2022,4,504058,15615172,4202
haryana,faridabad district,2022,4,1930743,67810059,4203
haryana,mahendragarh district,2022,4,411550,17789576,4204
haryana,hisar district,2022,4,801156,26868596,4205
haryana,karnal district,2022,4,611868,19064390,4206
haryana,fatehabad district,2022,4,328692,9778409,4207
haryana,palwal district,2022,4,516553,24395266,4208
haryana,charkhi dadri district,2022,4,137231,4832466,4209
haryana,ambala district,2022,4,465968,12496882,4210
haryana,rewari district,2022,4,696113,30158839,4211
haryana,panchkula district,2022,4,337614,8968601,4212
haryana,bhiwani district,2022,4,467763,17438413,4213
haryana,sirsa district,2022,4,476800,14033521,4214
haryana,mewat district,2022,4,441859,24884026,4215
haryana,panipat district,2022,4,649292,21978021,4216
haryana,gurugram district,2022,4,3416098,153733247,4217
haryana,kaithal district,2022,4,335364,8729986,4218
haryana,kurukshetra district,2022,4,393430,11455603,4219
haryana,jhajjar district,2022,4,521692,19709308,4220
himachal-pradesh,solan district,2018,1,50035,0,4221
himachal-pradesh,sirmaur district,2018,1,15880,0,4222
himachal-pradesh,shimla district,2018,1,28214,0,4223
himachal-pradesh,bilaspur district,2018,1,11975,0,4224
himachal-pradesh,hamirpur district,2018,1,15614,0,4225
himachal-pradesh,una district,2018,1,13234,0,4226
himachal-pradesh,kangra district,2018,1,39016,0,4227
himachal-pradesh,kullu district,2018,1,15318,0,4228
himachal-pradesh,mandi district,2018,1,26238,0,4229
himachal-pradesh,lahul and spiti district,2018,1,487,0,4230
himachal-pradesh,chamba district,2018,1,8678,0,4231
himachal-pradesh,kinnaur district,2018,1,2684,0,4232
himachal-pradesh,solan district,2018,2,68950,0,4233
himachal-pradesh,sirmaur district,2018,2,22379,0,4234
himachal-pradesh,shimla district,2018,2,38590,0,4235
himachal-pradesh,bilaspur district,2018,2,16531,0,4236
himachal-pradesh,hamirpur district,2018,2,21374,0,4237
himachal-pradesh,una district,2018,2,18691,0,4238
himachal-pradesh,kangra district,2018,2,54828,0,4239
himachal-pradesh,kullu district,2018,2,21077,0,4240
himachal-pradesh,mandi district,2018,2,36126,0,4241
himachal-pradesh,lahul and spiti district,2018,2,633,0,4242
himachal-pradesh,chamba district,2018,2,12259,0,4243
himachal-pradesh,kinnaur district,2018,2,3861,0,4244
himachal-pradesh,solan district,2018,3,88724,0,4245
himachal-pradesh,sirmaur district,2018,3,28959,0,4246
himachal-pradesh,shimla district,2018,3,49820,0,4247
himachal-pradesh,bilaspur district,2018,3,21030,0,4248
himachal-pradesh,hamirpur district,2018,3,27915,0,4249
himachal-pradesh,una district,2018,3,24952,0,4250
himachal-pradesh,kangra district,2018,3,71494,0,4251
himachal-pradesh,kullu district,2018,3,26840,0,4252
himachal-pradesh,mandi district,2018,3,45876,0,4253
himachal-pradesh,lahul and spiti district,2018,3,803,0,4254
himachal-pradesh,chamba district,2018,3,16157,0,4255
himachal-pradesh,kinnaur district,2018,3,5064,0,4256
himachal-pradesh,solan district,2018,4,113278,0,4257
himachal-pradesh,sirmaur district,2018,4,38194,0,4258
himachal-pradesh,shimla district,2018,4,64640,0,4259
himachal-pradesh,bilaspur district,2018,4,26517,0,4260
himachal-pradesh,hamirpur district,2018,4,35979,0,4261
himachal-pradesh,una district,2018,4,32451,0,4262
himachal-pradesh,kangra district,2018,4,92887,0,4263
himachal-pradesh,kullu district,2018,4,34719,0,4264
himachal-pradesh,mandi district,2018,4,58526,0,4265
himachal-pradesh,lahul and spiti district,2018,4,1078,0,4266
himachal-pradesh,chamba district,2018,4,21538,0,4267
himachal-pradesh,kinnaur district,2018,4,6536,0,4268
himachal-pradesh,solan district,2019,1,139300,0,4269
himachal-pradesh,sirmaur district,2019,1,47638,0,4270
himachal-pradesh,shimla district,2019,1,80651,0,4271
himachal-pradesh,bilaspur district,2019,1,32537,0,4272
himachal-pradesh,hamirpur district,2019,1,44206,0,4273
himachal-pradesh,una district,2019,1,40315,0,4274
himachal-pradesh,kangra district,2019,1,115120,0,4275
himachal-pradesh,kullu district,2019,1,43436,0,4276
himachal-pradesh,mandi district,2019,1,72963,0,4277
himachal-pradesh,lahul and spiti district,2019,1,1307,0,4278
himachal-pradesh,chamba district,2019,1,27481,0,4279
himachal-pradesh,kinnaur district,2019,1,8251,0,4280
himachal-pradesh,solan district,2019,2,159989,795083,4281
himachal-pradesh,sirmaur district,2019,2,55409,241468,4282
himachal-pradesh,shimla district,2019,2,96928,459939,4283
himachal-pradesh,bilaspur district,2019,2,38131,133419,4284
himachal-pradesh,hamirpur district,2019,2,51669,185187,4285
himachal-pradesh,una district,2019,2,47644,190785,4286
himachal-pradesh,kangra district,2019,2,139517,537267,4287
himachal-pradesh,kullu district,2019,2,51977,289657,4288
himachal-pradesh,mandi district,2019,2,86701,298064,4289
himachal-pradesh,lahul and spiti district,2019,2,1490,3297,4290
himachal-pradesh,chamba district,2019,2,33377,131156,4291
himachal-pradesh,kinnaur district,2019,2,9771,56389,4292
himachal-pradesh,solan district,2019,3,178922,2660970,4293
himachal-pradesh,sirmaur district,2019,3,62048,797300,4294
himachal-pradesh,shimla district,2019,3,110575,1546838,4295
himachal-pradesh,bilaspur district,2019,3,43115,441237,4296
himachal-pradesh,hamirpur district,2019,3,58950,671492,4297
himachal-pradesh,una district,2019,3,54164,640095,4298
himachal-pradesh,kangra district,2019,3,160161,1689183,4299
himachal-pradesh,kullu district,2019,3,59192,695567,4300
himachal-pradesh,mandi district,2019,3,98589,971068,4301
himachal-pradesh,lahul and spiti district,2019,3,1617,16249,4302
himachal-pradesh,chamba district,2019,3,37974,417339,4303
himachal-pradesh,kinnaur district,2019,3,10877,173403,4304
himachal-pradesh,solan district,2019,4,198962,3094917,4305
himachal-pradesh,sirmaur district,2019,4,69583,925283,4306
himachal-pradesh,shimla district,2019,4,124960,1733165,4307
himachal-pradesh,bilaspur district,2019,4,48453,526420,4308
himachal-pradesh,hamirpur district,2019,4,66179,790412,4309
himachal-pradesh,una district,2019,4,61055,759757,4310
himachal-pradesh,kangra district,2019,4,181133,2063046,4311
himachal-pradesh,kullu district,2019,4,66640,881862,4312
himachal-pradesh,mandi district,2019,4,111017,1150109,4313
himachal-pradesh,lahul and spiti district,2019,4,1938,20274,4314
himachal-pradesh,chamba district,2019,4,43715,501894,4315
himachal-pradesh,kinnaur district,2019,4,12310,190765,4316
himachal-pradesh,solan district,2020,1,220293,3472122,4317
himachal-pradesh,sirmaur district,2020,1,77972,1116073,4318
himachal-pradesh,shimla district,2020,1,139890,1827107,4319
himachal-pradesh,bilaspur district,2020,1,54024,644156,4320
himachal-pradesh,hamirpur district,2020,1,73945,946744,4321
himachal-pradesh,una district,2020,1,68564,909036,4322
himachal-pradesh,kangra district,2020,1,205367,2464280,4323
himachal-pradesh,kullu district,2020,1,74668,1006068,4324
himachal-pradesh,mandi district,2020,1,124971,1412270,4325
himachal-pradesh,lahul and spiti district,2020,1,2252,27781,4326
himachal-pradesh,chamba district,2020,1,50169,600979,4327
himachal-pradesh,kinnaur district,2020,1,13910,213488,4328
himachal-pradesh,solan district,2020,2,243732,3305076,4329
himachal-pradesh,sirmaur district,2020,2,88117,1211673,4330
himachal-pradesh,shimla district,2020,2,156539,1806819,4331
himachal-pradesh,bilaspur district,2020,2,61050,783049,4332
himachal-pradesh,hamirpur district,2020,2,84216,1096242,4333
himachal-pradesh,una district,2020,2,78363,1074892,4334
himachal-pradesh,kangra district,2020,2,235773,3205540,4335
himachal-pradesh,kullu district,2020,2,82616,803031,4336
himachal-pradesh,mandi district,2020,2,142668,1719858,4337
himachal-pradesh,lahul and spiti district,2020,2,2608,53176,4338
himachal-pradesh,chamba district,2020,2,58362,787826,4339
himachal-pradesh,kinnaur district,2020,2,15823,278398,4340
himachal-pradesh,solan district,2020,3,265701,3875019,4341
himachal-pradesh,sirmaur district,2020,3,97464,1390310,4342
himachal-pradesh,shimla district,2020,3,172418,2337051,4343
himachal-pradesh,bilaspur district,2020,3,67233,833764,4344
himachal-pradesh,hamirpur district,2020,3,93465,1201125,4345
himachal-pradesh,una district,2020,3,86177,1178220,4346
himachal-pradesh,kangra district,2020,3,261293,3450088,4347
himachal-pradesh,kullu district,2020,3,90699,979226,4348
himachal-pradesh,mandi district,2020,3,158237,1859694,4349
himachal-pradesh,lahul and spiti district,2020,3,3008,91931,4350
himachal-pradesh,chamba district,2020,3,65214,893371,4351
himachal-pradesh,kinnaur district,2020,3,17725,321951,4352
himachal-pradesh,solan district,2020,4,289889,4778612,4353
himachal-pradesh,sirmaur district,2020,4,107144,1642256,4354
himachal-pradesh,shimla district,2020,4,189005,2785060,4355
himachal-pradesh,bilaspur district,2020,4,73296,967514,4356
himachal-pradesh,hamirpur district,2020,4,101825,1366513,4357
himachal-pradesh,una district,2020,4,93778,1337623,4358
himachal-pradesh,kangra district,2020,4,285210,3971323,4359
himachal-pradesh,kullu district,2020,4,99814,1487242,4360
himachal-pradesh,mandi district,2020,4,173403,2152427,4361
himachal-pradesh,lahul and spiti district,2020,4,3611,93784,4362
himachal-pradesh,chamba district,2020,4,72124,1050260,4363
himachal-pradesh,kinnaur district,2020,4,19667,368534,4364
himachal-pradesh,solan district,2021,1,312360,5433072,4365
himachal-pradesh,sirmaur district,2021,1,115705,1873784,4366
himachal-pradesh,shimla district,2021,1,202911,2980576,4367
himachal-pradesh,bilaspur district,2021,1,78663,1051062,4368
himachal-pradesh,hamirpur district,2021,1,109372,1412578,4369
himachal-pradesh,una district,2021,1,100832,1406676,4370
himachal-pradesh,kangra district,2021,1,306531,4233701,4371
himachal-pradesh,kullu district,2021,1,107536,1960270,4372
